[ 2016-07-09T00:00:21+08:00 ] /QA/index.php/List/index/id/8 | INFO: Tag[ route_check ] --START--
[ 2016-07-09T13:14:46+08:00 ] /QA/index.php/List/index/id/15 | SQL: SHOW COLUMNS FROM `wl_question` [ RunTime:0.011000s ]
[ 2016-07-09T13:14:46+08:00 ] /QA/index.php/List/index/id/15 | SQL: SELECT * FROM `wl_question` WHERE ( `cid` = 15 ) AND ( `solve` = 0 )  [ RunTime:0.001000s ]
[ 2016-07-09T13:14:46+08:00 ] /QA/index.php/List/index/id/15 | SQL: SELECT * FROM `wl_question` WHERE ( `cid` = 15 ) AND ( `solve` = 1 )  [ RunTime:0.000000s ]
[ 2016-07-09T13:14:46+08:00 ] /QA/index.php/List/index/id/15 | INFO: Tag[ view_template ] --START--
[ 2016-07-09T13:14:46+08:00 ] /QA/index.php/List/index/id/15 | INFO: Run LocationTemplate Behavior [ RunTime:0.003001s ]
[ 2016-07-09T13:14:46+08:00 ] /QA/index.php/List/index/id/15 | INFO: Tag[ view_template ] --END-- [ RunTime:0.003001s ]
[ 2016-07-09T13:14:46+08:00 ] /QA/index.php/List/index/id/15 | INFO: Tag[ view_parse ] --START--
[ 2016-07-09T13:14:46+08:00 ] /QA/index.php/List/index/id/15 | INFO: Run ParseTemplate Behavior [ RunTime:0.020001s ]
[ 2016-07-09T13:14:46+08:00 ] /QA/index.php/List/index/id/15 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.021001s ]
[ 2016-07-09T13:14:46+08:00 ] /QA/index.php/List/index/id/15 | INFO: Tag[ view_filter ] --START--
[ 2016-07-09T13:14:46+08:00 ] /QA/index.php/List/index/id/15 | INFO: Run ContentReplace Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:14:46+08:00 ] /QA/index.php/List/index/id/15 | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:14:46+08:00 ] /QA/index.php/List/index/id/15 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:14:46+08:00 ] /QA/index.php/List/index/id/15 | INFO: Run ShowRuntime Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:14:46+08:00 ] /QA/index.php/List/index/id/15 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005000s ]
[ 2016-07-09T13:14:46+08:00 ] /QA/index.php/List/index/id/15 | INFO: Tag[ view_end ] --START--
[ 2016-07-09T13:14:46+08:00 ] /QA/index.php/List/index/id/15 | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:14:46+08:00 ] /QA/index.php/List/index/id/15 | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2016-07-09T13:14:48+08:00 ] /QA/index.php/Index/index | INFO: Tag[ route_check ] --START--
[ 2016-07-09T13:14:48+08:00 ] /QA/index.php/Index/index | INFO: Run CheckRoute Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:14:48+08:00 ] /QA/index.php/Index/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T13:14:48+08:00 ] /QA/index.php/Index/index | INFO: Tag[ app_begin ] --START--
[ 2016-07-09T13:14:48+08:00 ] /QA/index.php/Index/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:14:48+08:00 ] /QA/index.php/Index/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2016-07-09T13:14:48+08:00 ] /QA/index.php/Index/index | SQL: SHOW COLUMNS FROM `wl_category` [ RunTime:0.011000s ]
[ 2016-07-09T13:14:48+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = 0 )  [ RunTime:0.000000s ]
[ 2016-07-09T13:14:48+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '1' )  [ RunTime:0.000000s ]
[ 2016-07-09T13:14:48+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '2' )  [ RunTime:0.001000s ]
[ 2016-07-09T13:14:48+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '3' )  [ RunTime:0.000000s ]
[ 2016-07-09T13:14:48+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '4' )  [ RunTime:0.001000s ]
[ 2016-07-09T13:14:48+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '5' )  [ RunTime:0.000000s ]
[ 2016-07-09T13:14:48+08:00 ] /QA/index.php/Index/index | SQL: SHOW COLUMNS FROM `wl_question` [ RunTime:0.011000s ]
[ 2016-07-09T13:14:48+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_question` WHERE ( `solve` = 0 ) LIMIT 5   [ RunTime:0.000000s ]
[ 2016-07-09T13:14:48+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_question` WHERE ( `solve` = 1 ) LIMIT 5   [ RunTime:0.000000s ]
[ 2016-07-09T13:14:48+08:00 ] /QA/index.php/Index/index | SQL: SHOW COLUMNS FROM `wl_index_user` [ RunTime:0.012001s ]
[ 2016-07-09T13:14:48+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_index_user` ORDER BY adopt LIMIT 10   [ RunTime:0.001000s ]
[ 2016-07-09T13:14:48+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_template ] --START--
[ 2016-07-09T13:14:48+08:00 ] /QA/index.php/Index/index | INFO: Run LocationTemplate Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:14:48+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.001000s ]
[ 2016-07-09T13:14:48+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_parse ] --START--
[ 2016-07-09T13:14:48+08:00 ] /QA/index.php/Index/index | INFO: Run ParseTemplate Behavior [ RunTime:0.027002s ]
[ 2016-07-09T13:14:48+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.027002s ]
[ 2016-07-09T13:14:48+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_filter ] --START--
[ 2016-07-09T13:14:48+08:00 ] /QA/index.php/Index/index | INFO: Run ContentReplace Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:14:48+08:00 ] /QA/index.php/Index/index | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:14:48+08:00 ] /QA/index.php/Index/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:14:48+08:00 ] /QA/index.php/Index/index | INFO: Run ShowRuntime Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:14:48+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005000s ]
[ 2016-07-09T13:14:48+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_end ] --START--
[ 2016-07-09T13:14:48+08:00 ] /QA/index.php/Index/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:14:48+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T13:14:50+08:00 ] /QA/index.php/Member/index/id/87 | INFO: Tag[ route_check ] --START--
[ 2016-07-09T13:14:50+08:00 ] /QA/index.php/Member/index/id/87 | INFO: Run CheckRoute Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:14:50+08:00 ] /QA/index.php/Member/index/id/87 | INFO: Tag[ route_check ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T13:14:50+08:00 ] /QA/index.php/Member/index/id/87 | INFO: Tag[ app_begin ] --START--
[ 2016-07-09T13:14:50+08:00 ] /QA/index.php/Member/index/id/87 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:14:50+08:00 ] /QA/index.php/Member/index/id/87 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2016-07-09T13:14:50+08:00 ] /QA/index.php/Member/index/id/87 | SQL: SHOW COLUMNS FROM `wl_index_user` [ RunTime:0.010000s ]
[ 2016-07-09T13:14:50+08:00 ] /QA/index.php/Member/index/id/87 | SQL: SELECT `id`,`username`,`money`,`experience`,`adopt`,`answer`,`ask` FROM `wl_index_user` WHERE ( `id` = 87 ) LIMIT 1   [ RunTime:0.000000s ]
[ 2016-07-09T13:14:50+08:00 ] /QA/index.php/Member/index/id/87 | INFO: Tag[ view_template ] --START--
[ 2016-07-09T13:14:50+08:00 ] /QA/index.php/Member/index/id/87 | INFO: Run LocationTemplate Behavior [ RunTime:0.003000s ]
[ 2016-07-09T13:14:50+08:00 ] /QA/index.php/Member/index/id/87 | INFO: Tag[ view_template ] --END-- [ RunTime:0.003000s ]
[ 2016-07-09T13:14:50+08:00 ] /QA/index.php/Member/index/id/87 | INFO: Tag[ view_parse ] --START--
[ 2016-07-09T13:14:50+08:00 ] /QA/index.php/Member/index/id/87 | INFO: Run ParseTemplate Behavior [ RunTime:0.021002s ]
[ 2016-07-09T13:14:50+08:00 ] /QA/index.php/Member/index/id/87 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.021002s ]
[ 2016-07-09T13:14:50+08:00 ] /QA/index.php/Member/index/id/87 | INFO: Tag[ view_filter ] --START--
[ 2016-07-09T13:14:50+08:00 ] /QA/index.php/Member/index/id/87 | INFO: Run ContentReplace Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:14:50+08:00 ] /QA/index.php/Member/index/id/87 | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:14:50+08:00 ] /QA/index.php/Member/index/id/87 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:14:50+08:00 ] /QA/index.php/Member/index/id/87 | INFO: Run ShowRuntime Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:14:50+08:00 ] /QA/index.php/Member/index/id/87 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005000s ]
[ 2016-07-09T13:14:50+08:00 ] /QA/index.php/Member/index/id/87 | INFO: Tag[ view_end ] --START--
[ 2016-07-09T13:14:50+08:00 ] /QA/index.php/Member/index/id/87 | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:14:50+08:00 ] /QA/index.php/Member/index/id/87 | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2016-07-09T13:14:52+08:00 ] /QA/index.php/Index/index | INFO: Tag[ route_check ] --START--
[ 2016-07-09T13:14:52+08:00 ] /QA/index.php/Index/index | INFO: Run CheckRoute Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:14:52+08:00 ] /QA/index.php/Index/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T13:14:52+08:00 ] /QA/index.php/Index/index | INFO: Tag[ app_begin ] --START--
[ 2016-07-09T13:14:52+08:00 ] /QA/index.php/Index/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:14:52+08:00 ] /QA/index.php/Index/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002001s ]
[ 2016-07-09T13:14:52+08:00 ] /QA/index.php/Index/index | SQL: SHOW COLUMNS FROM `wl_category` [ RunTime:0.016001s ]
[ 2016-07-09T13:14:52+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = 0 )  [ RunTime:0.001000s ]
[ 2016-07-09T13:14:52+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '1' )  [ RunTime:0.001000s ]
[ 2016-07-09T13:14:52+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '2' )  [ RunTime:0.001001s ]
[ 2016-07-09T13:14:52+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '3' )  [ RunTime:0.001000s ]
[ 2016-07-09T13:14:52+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '4' )  [ RunTime:0.000000s ]
[ 2016-07-09T13:14:52+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '5' )  [ RunTime:0.000000s ]
[ 2016-07-09T13:14:52+08:00 ] /QA/index.php/Index/index | SQL: SHOW COLUMNS FROM `wl_question` [ RunTime:0.014000s ]
[ 2016-07-09T13:14:52+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_question` WHERE ( `solve` = 0 ) LIMIT 5   [ RunTime:0.001001s ]
[ 2016-07-09T13:14:52+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_question` WHERE ( `solve` = 1 ) LIMIT 5   [ RunTime:0.000000s ]
[ 2016-07-09T13:14:52+08:00 ] /QA/index.php/Index/index | SQL: SHOW COLUMNS FROM `wl_index_user` [ RunTime:0.011000s ]
[ 2016-07-09T13:14:52+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_index_user` ORDER BY adopt LIMIT 10   [ RunTime:0.001000s ]
[ 2016-07-09T13:14:52+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_template ] --START--
[ 2016-07-09T13:14:52+08:00 ] /QA/index.php/Index/index | INFO: Run LocationTemplate Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:14:52+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T13:14:52+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_parse ] --START--
[ 2016-07-09T13:14:52+08:00 ] /QA/index.php/Index/index | INFO: Run ParseTemplate Behavior [ RunTime:0.027002s ]
[ 2016-07-09T13:14:52+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.027002s ]
[ 2016-07-09T13:14:52+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_filter ] --START--
[ 2016-07-09T13:14:52+08:00 ] /QA/index.php/Index/index | INFO: Run ContentReplace Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:14:52+08:00 ] /QA/index.php/Index/index | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:14:52+08:00 ] /QA/index.php/Index/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:14:52+08:00 ] /QA/index.php/Index/index | INFO: Run ShowRuntime Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:14:52+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005000s ]
[ 2016-07-09T13:14:52+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_end ] --START--
[ 2016-07-09T13:14:52+08:00 ] /QA/index.php/Index/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:14:52+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T13:14:54+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ route_check ] --START--
[ 2016-07-09T13:14:54+08:00 ] /QA/index.php/Ask/index | INFO: Run CheckRoute Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:14:54+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T13:14:54+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ app_begin ] --START--
[ 2016-07-09T13:14:54+08:00 ] /QA/index.php/Ask/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:14:54+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2016-07-09T13:14:54+08:00 ] /QA/index.php/Ask/index | SQL: SHOW COLUMNS FROM `wl_category` [ RunTime:0.012001s ]
[ 2016-07-09T13:14:54+08:00 ] /QA/index.php/Ask/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = 0 )  [ RunTime:0.001000s ]
[ 2016-07-09T13:14:54+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_template ] --START--
[ 2016-07-09T13:14:54+08:00 ] /QA/index.php/Ask/index | INFO: Run LocationTemplate Behavior [ RunTime:0.003000s ]
[ 2016-07-09T13:14:54+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.003000s ]
[ 2016-07-09T13:14:54+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_parse ] --START--
[ 2016-07-09T13:14:54+08:00 ] /QA/index.php/Ask/index | INFO: Run ParseTemplate Behavior [ RunTime:0.030002s ]
[ 2016-07-09T13:14:54+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.030002s ]
[ 2016-07-09T13:14:54+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_filter ] --START--
[ 2016-07-09T13:14:54+08:00 ] /QA/index.php/Ask/index | INFO: Run ContentReplace Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:14:54+08:00 ] /QA/index.php/Ask/index | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:14:54+08:00 ] /QA/index.php/Ask/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:14:54+08:00 ] /QA/index.php/Ask/index | INFO: Run ShowRuntime Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:14:54+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005000s ]
[ 2016-07-09T13:14:54+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_end ] --START--
[ 2016-07-09T13:14:54+08:00 ] /QA/index.php/Ask/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:14:54+08:00 ] /QA/index.php/Ask/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2016-07-09T13:14:56+08:00 ] /QA/index.php/Index/index | INFO: Tag[ route_check ] --START--
[ 2016-07-09T13:14:56+08:00 ] /QA/index.php/Index/index | INFO: Run CheckRoute Behavior [ RunTime:0.002001s ]
[ 2016-07-09T13:14:56+08:00 ] /QA/index.php/Index/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.002001s ]
[ 2016-07-09T13:14:56+08:00 ] /QA/index.php/Index/index | INFO: Tag[ app_begin ] --START--
[ 2016-07-09T13:14:56+08:00 ] /QA/index.php/Index/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:14:56+08:00 ] /QA/index.php/Index/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2016-07-09T13:14:56+08:00 ] /QA/index.php/Index/index | SQL: SHOW COLUMNS FROM `wl_category` [ RunTime:0.013000s ]
[ 2016-07-09T13:14:56+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = 0 )  [ RunTime:0.001000s ]
[ 2016-07-09T13:14:56+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '1' )  [ RunTime:0.000000s ]
[ 2016-07-09T13:14:56+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '2' )  [ RunTime:0.001000s ]
[ 2016-07-09T13:14:56+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '3' )  [ RunTime:0.000000s ]
[ 2016-07-09T13:14:56+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '4' )  [ RunTime:0.001001s ]
[ 2016-07-09T13:14:56+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_category` WHERE ( `pid` = '5' )  [ RunTime:0.000000s ]
[ 2016-07-09T13:14:56+08:00 ] /QA/index.php/Index/index | SQL: SHOW COLUMNS FROM `wl_question` [ RunTime:0.011000s ]
[ 2016-07-09T13:14:56+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_question` WHERE ( `solve` = 0 ) LIMIT 5   [ RunTime:0.001000s ]
[ 2016-07-09T13:14:56+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_question` WHERE ( `solve` = 1 ) LIMIT 5   [ RunTime:0.000000s ]
[ 2016-07-09T13:14:56+08:00 ] /QA/index.php/Index/index | SQL: SHOW COLUMNS FROM `wl_index_user` [ RunTime:0.013001s ]
[ 2016-07-09T13:14:56+08:00 ] /QA/index.php/Index/index | SQL: SELECT * FROM `wl_index_user` ORDER BY adopt LIMIT 10   [ RunTime:0.001000s ]
[ 2016-07-09T13:14:56+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_template ] --START--
[ 2016-07-09T13:14:56+08:00 ] /QA/index.php/Index/index | INFO: Run LocationTemplate Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:14:56+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T13:14:56+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_parse ] --START--
[ 2016-07-09T13:14:56+08:00 ] /QA/index.php/Index/index | INFO: Run ParseTemplate Behavior [ RunTime:0.030002s ]
[ 2016-07-09T13:14:56+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.030002s ]
[ 2016-07-09T13:14:56+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_filter ] --START--
[ 2016-07-09T13:14:56+08:00 ] /QA/index.php/Index/index | INFO: Run ContentReplace Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:14:56+08:00 ] /QA/index.php/Index/index | INFO: Run TokenBuild Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:14:56+08:00 ] /QA/index.php/Index/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:14:56+08:00 ] /QA/index.php/Index/index | INFO: Run ShowRuntime Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:14:56+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005000s ]
[ 2016-07-09T13:14:56+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_end ] --START--
[ 2016-07-09T13:14:56+08:00 ] /QA/index.php/Index/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:14:56+08:00 ] /QA/index.php/Index/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2016-07-09T13:14:57+08:00 ] /QA/index.php/Search/index | INFO: Tag[ route_check ] --START--
[ 2016-07-09T13:14:57+08:00 ] /QA/index.php/Search/index | INFO: Run CheckRoute Behavior [ RunTime:0.003000s ]
[ 2016-07-09T13:14:57+08:00 ] /QA/index.php/Search/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.003000s ]
[ 2016-07-09T13:14:57+08:00 ] /QA/index.php/Search/index | INFO: Tag[ app_begin ] --START--
[ 2016-07-09T13:14:57+08:00 ] /QA/index.php/Search/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:14:57+08:00 ] /QA/index.php/Search/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T13:14:57+08:00 ] /QA/index.php/Search/index | NOTIC: [8] Undefined offset: 1 Action.class.php 第 233 行.
[ 2016-07-09T13:14:57+08:00 ] /QA/index.php/Search/index | SQL: SHOW COLUMNS FROM `wl_question` [ RunTime:0.011000s ]
[ 2016-07-09T13:14:57+08:00 ] /QA/index.php/Search/index | SQL: SELECT COUNT(*) AS tp_count FROM `wl_question` WHERE ( `ask_content` LIKE '%%' ) LIMIT 1   [ RunTime:0.000000s ]
[ 2016-07-09T13:14:57+08:00 ] /QA/index.php/Search/index | SQL: SELECT * FROM `wl_question` WHERE ( `ask_content` LIKE '%%' ) LIMIT 0,2   [ RunTime:0.001000s ]
[ 2016-07-09T13:14:57+08:00 ] /QA/index.php/Search/index | INFO: Tag[ view_template ] --START--
[ 2016-07-09T13:14:57+08:00 ] /QA/index.php/Search/index | INFO: Run LocationTemplate Behavior [ RunTime:0.004000s ]
[ 2016-07-09T13:14:57+08:00 ] /QA/index.php/Search/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.005000s ]
[ 2016-07-09T13:14:57+08:00 ] /QA/index.php/Search/index | INFO: Tag[ view_parse ] --START--
[ 2016-07-09T13:14:57+08:00 ] /QA/index.php/Search/index | INFO: Run ParseTemplate Behavior [ RunTime:0.021001s ]
[ 2016-07-09T13:14:57+08:00 ] /QA/index.php/Search/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.021001s ]
[ 2016-07-09T13:14:57+08:00 ] /QA/index.php/Search/index | INFO: Tag[ view_filter ] --START--
[ 2016-07-09T13:14:57+08:00 ] /QA/index.php/Search/index | INFO: Run ContentReplace Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:14:57+08:00 ] /QA/index.php/Search/index | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:14:57+08:00 ] /QA/index.php/Search/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:14:57+08:00 ] /QA/index.php/Search/index | INFO: Run ShowRuntime Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:14:57+08:00 ] /QA/index.php/Search/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005000s ]
[ 2016-07-09T13:14:57+08:00 ] /QA/index.php/Search/index | INFO: Tag[ view_end ] --START--
[ 2016-07-09T13:14:57+08:00 ] /QA/index.php/Search/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2016-07-09T13:14:57+08:00 ] /QA/index.php/Search/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2016-07-09T13:14:59+08:00 ] /QA/index.php/Search/index?&p=2 | INFO: Tag[ route_check ] --START--
[ 2016-07-09T13:14:59+08:00 ] /QA/index.php/Search/index?&p=2 | INFO: Run CheckRoute Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:14:59+08:00 ] /QA/index.php/Search/index?&p=2 | INFO: Tag[ route_check ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T13:14:59+08:00 ] /QA/index.php/Search/index?&p=2 | INFO: Tag[ app_begin ] --START--
[ 2016-07-09T13:14:59+08:00 ] /QA/index.php/Search/index?&p=2 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002000s ]
[ 2016-07-09T13:14:59+08:00 ] /QA/index.php/Search/index?&p=2 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002000s ]
[ 2016-07-09T13:14:59+08:00 ] /QA/index.php/Search/index?&p=2 | SQL: SHOW COLUMNS FROM `wl_question` [ RunTime:0.012001s ]
[ 2016-07-09T13:14:59+08:00 ] /QA/index.php/Search/index?&p=2 | SQL: SELECT COUNT(*) AS tp_count FROM `wl_question` WHERE ( `ask_content` LIKE '%%' ) LIMIT 1   [ RunTime:0.001000s ]
[ 2016-07-09T13:14:59+08:00 ] /QA/index.php/Search/index?&p=2 | SQL: SELECT * FROM `wl_question` WHERE ( `ask_content` LIKE '%%' ) LIMIT 2,2   [ RunTime:0.000000s ]
[ 2016-07-09T13:14:59+08:00 ] /QA/index.php/Search/index?&p=2 | INFO: Tag[ view_template ] --START--
